title	author	editor	pub	pubplace	date	edition	vols	pages	url	ia_url
 تيسير العلي القدير لاختصار تفسير ابن كثير	 ابن كثير؛ أبو الفداء إسماعيل بن كثير القرشي الدمشقي (ت 774هـ)	 محمد نسيب الرفاعى		 الرياض	 1410هـ ، 1989م	 الأولى 	 4 		https://www.lisanarb.com/2024/02/pdf_768.html	https://archive.org/download/lis_q143/lisanarb.com_q4300.pdf https://archive.org/download/lis_q143/lisanarb.com_q4301p.pdf https://archive.org/download/lis_q143/lisanarb.com_q4301.pdf https://archive.org/download/lis_q143/lisanarb.com_q4302.pdf https://archive.org/download/lis_q143/lisanarb.com_q4303.pdf https://archive.org/download/lis_q143/lisanarb.com_q4304.pdf https://archive.org/compress/FPtaqtaq/formats=IMAGE%20CONTAINER%20PDF&amp;file=/FPtaqtaq.zip https://archive.org/stream/lis_q143/lisanarb.com_q4300#mode/2up https://archive.org/stream/lis_q143/lisanarb.com_q4301p#mode/2up https://archive.org/stream/lis_q143/lisanarb.com_q4301#mode/2up https://archive.org/stream/lis_q143/lisanarb.com_q4302#mode/2up https://archive.org/stream/lis_q143/lisanarb.com_q4303#mode/2up https://archive.org/stream/lis_q143/lisanarb.com_q4304#mode/2up 
 تفسير القرآن العظيم (دار صادر)	 ابن كثير؛ أبو الفداء إسماعيل بن كثير القرشي الدمشقي (ت 774هـ)	 محمود عبد القادر الأرناؤوط		 بيروت	 2009م	 الأولى 	 5 	 2128 	https://www.lisanarb.com/2024/02/pdf_834.html	
 تفسير القرآن العظيم (دار ابن كثير)	 ابن كثير؛ أبو الفداء إسماعيل بن كثير القرشي الدمشقي (ت 774هـ)	 يوسف بديوي - حسن السماحي سويدان		 سوريا	 2013م	 الأولى 	 4 	 4864 	https://www.lisanarb.com/2024/02/pdf_180.html	
 تفسير القرآن العظيم (دار ابن حزم)	 ابن كثير؛ أبو الفداء إسماعيل بن كثير القرشي الدمشقي (ت 774هـ)	 د. محمد إبراهيم البنا	 دار ابن حزم للنشر والتوزيع	 بيروت	 1998م	 الأولى	 8 	 3904 	https://www.lisanarb.com/2024/02/pdf_709.html	
 الفصول في سيرة الرسول صلى الله عليه وسلم (ط الثقافية)	 ابن كثير؛ أبو الفداء إسماعيل بن كثير القرشي الدمشقي (ت 774هـ)	 سيد بن عباس الجليمي			 2010م	 4 	 1 	 370 	https://www.lisanarb.com/2024/02/pdf_867.html	
 الفصول في سيرة الرسول صلى الله عليه وسلم (ط ابن حزم)	 ابن كثير؛ أبو الفداء إسماعيل بن كثير القرشي الدمشقي (ت 774هـ)			 بيروت	 2022م	 الأولى 	 1 	 182 	https://www.lisanarb.com/2024/02/pdf_603.html	
 الفصول في اختصار سيرة الرسول صلى الله عليه وسلم (دار النوادر)	 ابن كثير؛ أبو الفداء إسماعيل بن كثير القرشي الدمشقي (ت 774هـ)	 عبد الحميد محمد الدرويش			 2010م	 الأولى 	 1 	 400 	https://www.lisanarb.com/2024/02/pdf_338.html	
 موسوعة علوم اللغة العربية	 الأستاذ الدكتور إميل بديع يعقوب		 دار الكتب العلمية للنشر والتوزيع	 بيروت	 1427هـ ، 2006م	 الأولى	 10 	 4656 	https://www.lisanarb.com/2024/02/pdf_374.html	https://archive.org/download/lis_m107/lisanarb.com_e1401.pdf https://archive.org/download/lis_m107/lisanarb.com_e1402.pdf https://archive.org/download/lis_m107/lisanarb.com_e1403.pdf https://archive.org/download/lis_m107/lisanarb.com_e1404.pdf https://archive.org/download/lis_m107/lisanarb.com_e1405.pdf https://archive.org/download/lis_m107/lisanarb.com_e1406.pdf https://archive.org/download/lis_m107/lisanarb.com_e1407.pdf https://archive.org/download/lis_m107/lisanarb.com_e1408.pdf https://archive.org/download/lis_m107/lisanarb.com_e1409.pdf https://archive.org/download/lis_m107/lisanarb.com_e1410.pdf https://archive.org/download/5415pdf/5415%20%D9%83%D8%AA%D8%A7%D8%A8%20%D8%A7%D9%82%D8%B1%D8%A7%20%D8%A7%D9%88%D9%86%D9%84%D8%A7%D9%8A%D9%86%20%20%20%20pdf%20%20%20%D9%85%D9%88%D8%B3%D9%88%D8%B9%D8%A9%20%D8%B9%D9%84%D9%88%D9%85%20%D8%A7%D9%84%D9%84%D8%BA%D8%A9%20%D8%A7%D9%84%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9%20-%D8%A5%D9%85%D9%8A%D9%84%20%D8%A8%D8%AF%D9%8A%D8%B9%20%D9%8A%D8%B9%D9%82%D9%88%D8%A8.pdf https://archive.org/details/5415pdf/page/n3/mode/2up?view=theater 
 موسوعة النحو والصرف والإعراب (نسخة مفهرسة)	 الأستاذ الدكتور إميل بديع يعقوب		 دار العلم للملايين للنشر والتوزيع	 بيروت	 1988م	 الأولى	 1 	 723 	https://www.lisanarb.com/2024/02/pdf_938.html	https://archive.org/download/lis_m105/lisanarb.com_e1305.pdf https://archive.org/stream/lis_m105/lisanarb.com_e1305#mode/2up 
 موسوعة النَّحو والصرف والاعراب	 الأستاذ الدكتور إميل بديع يعقوب		 سعيد بن جبير للنشر والتوزيع		 1384هـ ، 2005م 	 الأولى	 1 	 723 	https://www.lisanarb.com/2024/02/pdf_56.html	https://archive.org/download/lis_m105/lisanarb.com_e1304.pdf https://archive.org/download/lis_na57/lis_na5705.pdf https://archive.org/stream/lis_m105/lisanarb.com_e1304#mode/2up 
 موسوعة أمثال العرب	 الأستاذ الدكتور إميل بديع يعقوب		 دار الجيل	 بيروت	 1415هـ ، 1995م	 الأولى	 7 تم دمجهم في مجلد واحد	 4208 	https://www.lisanarb.com/2024/02/pdf_344.html	https://archive.org/download/lis_m105/lisanarb.com_e1306.pdf https://archive.org/download/20201123_20201123_2236/%D9%85%D9%88%D8%B3%D9%88%D8%B9%D8%A9%20%D8%A3%D9%85%D8%AB%D8%A7%D9%84%20%D8%A7%D9%84%D8%B9%D8%B1%D8%A8%20%2C%20%D8%A5%D9%85%D9%8A%D9%84%20%D8%A8%D8%AF%D9%8A%D8%B9%20%D9%8A%D8%B9%D9%82%D9%88%D8%A8.pdf https://archive.org/stream/lis_m105/lisanarb.com_e1306#mode/2up 
 القوانين الصوتية في اللغة العربية من خلال كتاب سيبويه	 الأستاذ الدكتور إبراهيم إبراهيم بركات		 مجلة كلية الآداب - جامعة المنصورة - العددان 3 و 4 	 المنصورة - مصر	 1403هـ ، 1982م	 الأولى 	 1 	 81 	https://www.lisanarb.com/2024/02/pdf_114.html	https://archive.org/download/lis_m113/lisanarb.com_m1306.pdf https://archive.org/stream/lis_m113/lisanarb.com_m1306#mode/2up 
 العلاقة بين العلامة الإعرابية والمعنى في كتاب سيبويه	 الأستاذ الدكتور إبراهيم إبراهيم بركات		 غير محدد	 المنصورة - مصر	 1404هـ ، 1983م	 الثانية	 1 	 151 	https://www.lisanarb.com/2024/02/pdf_800.html	https://archive.org/download/lis_m113/lisanarb.com_m1305.pdf https://archive.org/stream/lis_m113/lisanarb.com_m1305#mode/2up 
 الريح والرياح في القرآن الكريم, دراسة لغوية	 الأستاذ الدكتور إبراهيم إبراهيم بركات		 جامعة أم القرى	 مكة المكرمة	 1409هـ ، 1988م	 الأولى 	 1 	 41 	https://www.lisanarb.com/2024/02/pdf_554.html	https://archive.org/download/lis_m113/lisanarb.com_m1304.pdf https://archive.org/stream/lis_m113/lisanarb.com_m1304#mode/2up 
 حضارة مصر الفرعونية	 العالم فرانسوا دوما		 المشروع (المركز) القومي للترجمة	 القاهرة	 1998م	 الأولى 	 1 	 844 	https://www.lisanarb.com/2024/02/pdf_294.html	https://archive.org/download/lis_sa38/lisanarb.com_sa3850.pdf https://archive.org/download/NCT01/NCT0048A.pdf https://archive.org/stream/lis_sa38/lisanarb.com_sa3850#mode/2up 
 حتشبسوت, عظمة وسحر وغموض	 العالمة كريستيان ديروش نوبلكور		 المشروع (المركز) القومي للترجمة	 القاهرة	 2005م	 الأولى 	 1 	 656 	https://www.lisanarb.com/2024/02/pdf_131.html	https://archive.org/download/lis_qt18/lisanarb.com_qt1824.pdf https://archive.org/download/NCT01/NCT0924A.pdf https://archive.org/stream/lis_qt18/lisanarb.com_qt1824#mode/2up 
 حتشبسوت, المرأة الفرعونية			 المشروع (المركز) القومي للترجمة	 القاهرة	 2002م	 الأولى 	 1 	 276 	https://www.lisanarb.com/2024/02/pdf_683.html	https://archive.org/download/lis_sa46/lisanarb.com_sa4601.pdf https://archive.org/download/NCT01/NCT0442A.pdf https://archive.org/stream/lis_sa46/lisanarb.com_sa4601#mode/2up 
 جبانة الأسرة السادسة والعشرين بالجيزة			 المشروع (المركز) القومي للترجمة	 القاهرة	 2007م	 الأولى 	 1 	 286+ 	https://www.lisanarb.com/2024/02/pdf_701.html	https://archive.org/download/lis_qt27/lisanarb.com_qt2709.pdf https://archive.org/download/NCT02/NCT1126A.pdf https://archive.org/stream/lis_qt27/lisanarb.com_qt2709#mode/2up 
 تاريخ يهود مصر في الفترة العثمانية (1517-1914م)	 يعقوب لاندوا		 المشروع (المركز) القومي للترجمة	 القاهرة	 2000م	 الأولى 	 1 	 772 	https://www.lisanarb.com/2024/02/1517-1914-pdf.html	https://archive.org/download/lis_sa38/lisanarb.com_sa3834.pdf https://archive.org/download/NCT01/NCT0199A.pdf https://archive.org/stream/lis_sa38/lisanarb.com_sa3834#mode/2up 
 تاريخ مصر الحديث من النهضة في القرن التاسع عشر إلى مبارك	 ماسيمو كامبانيني		 المشروع (المركز) القومي للترجمة	 القاهرة	 2006م	 الأولى 	 1 	 290 	https://www.lisanarb.com/2024/02/pdf_990.html	https://archive.org/download/lis_qt17/lisanarb.com_qt1710.pdf https://archive.org/download/NCT02/NCT1002A.pdf https://archive.org/stream/lis_qt17/lisanarb.com_qt1710#mode/2up 
 تاريخ قدماء المصريين	 أوغسطوس مارييت بك		 المشروع (المركز) القومي للترجمة	 القاهرة	 2007م	 الأولى 	 1 	 218 	https://www.lisanarb.com/2024/02/pdf_978.html	https://archive.org/download/lis_qt17/lisanarb.com_qt1708.pdf https://archive.org/download/NCT02/NCT1093A.pdf https://archive.org/stream/lis_qt17/lisanarb.com_qt1708#mode/2up 
 بونابارت في الشرق الإسلامي (القاهر المقهور)	 أحمد يوسف		 المشروع (المركز) القومي للترجمة	 القاهرة	 2005م	 الأولى 	 1 	 206 	https://www.lisanarb.com/2024/02/pdf_352.html	https://archive.org/download/lis_qt16/lisanarb.com_qt1616.pdf https://archive.org/download/NCT01/NCT0734A.pdf https://archive.org/stream/lis_qt16/lisanarb.com_qt1616#mode/2up 
 الفطيرة الشهية	 قسم الترجمة والتأليف بالدار		 دار الشرق العربي للنشر والتوزيع	 بيروت	 2014م	 الأولى	 1 	 18 	https://www.lisanarb.com/2024/02/pdf_515.html	https://archive.org/download/lis_an98/lisanarb.com_an9811.pdf https://archive.org/stream/lis_an98/lisanarb.com_an9811#mode/2up 
 العجل الأبيض	 قسم الترجمة والتأليف بالدار		 دار الشرق العربي للنشر والتوزيع	 بيروت	 2014م	 الأولى	 1 	 18 	https://www.lisanarb.com/2024/02/pdf_616.html	https://archive.org/download/lis_an98/lisanarb.com_an9810.pdf https://archive.org/stream/lis_an98/lisanarb.com_an9810#mode/2up 
 الصديق البخيل	 قسم الترجمة والتأليف بالدار		 دار الشرق العربي للنشر والتوزيع	 بيروت	 2014م	 الأولى	 1 	 18 	https://www.lisanarb.com/2024/02/pdf_45.html	https://archive.org/download/lis_an98/lisanarb.com_an9809.pdf https://archive.org/stream/lis_an98/lisanarb.com_an9809#mode/2up 
 الذئب الشرير	 قسم الترجمة والتأليف بالدار		 دار الشرق العربي للنشر والتوزيع	 بيروت	 2014م	 الأولى	 1 	 18 	https://www.lisanarb.com/2024/02/pdf_85.html	https://archive.org/download/lis_an98/lisanarb.com_an9808.pdf https://archive.org/stream/lis_an98/lisanarb.com_an9808#mode/2up 
 التنين الرهيب	 قسم الترجمة والتأليف بالدار		 دار الشرق العربي للنشر والتوزيع	 بيروت	 2014م	 الأولى	 1 	 18 	https://www.lisanarb.com/2024/02/pdf_697.html	https://archive.org/download/lis_an98/lisanarb.com_an9807.pdf https://archive.org/stream/lis_an98/lisanarb.com_an9807#mode/2up 
 البندقية والذهب	 قسم الترجمة والتأليف بالدار		 دار الشرق العربي للنشر والتوزيع	 بيروت	 2014م	 الأولى	 1 	 18 	https://www.lisanarb.com/2024/02/pdf_11.html	https://archive.org/download/lis_an98/lisanarb.com_an9806.pdf https://archive.org/stream/lis_an98/lisanarb.com_an9806#mode/2up 
 الأميرة والقمر	 قسم الترجمة والتأليف بالدار		 دار الشرق العربي للنشر والتوزيع	 بيروت	 2014م	 الأولى	 1 	 18 	https://www.lisanarb.com/2024/02/pdf_87.html	https://archive.org/download/lis_an98/lisanarb.com_an9805.pdf https://archive.org/stream/lis_an98/lisanarb.com_an9805#mode/2up 
 الأمير المخاطر	 قسم الترجمة والتأليف بالدار		 دار الشرق العربي للنشر والتوزيع	 بيروت	 2014م	 الأولى	 1 	 20 	https://www.lisanarb.com/2024/02/pdf_449.html	https://archive.org/download/lis_an98/lisanarb.com_an9803.pdf https://archive.org/stream/lis_an98/lisanarb.com_an9803#mode/2up 
 السيرة النبوية من كتاب البداية والنهاية (دار ابن حزم)	 ابن كثير؛ أبو الفداء إسماعيل بن كثير القرشي الدمشقي (ت 774هـ)				 2011م	 الأولى 	 1 	 884 	https://www.lisanarb.com/2024/02/pdf_21.html	
 البداية والنهاية (ط المعارف)	 ابن كثير؛ أبو الفداء إسماعيل بن كثير القرشي الدمشقي (ت 774هـ)			 	 2009م	 الأولى 	 5 	 3488 	https://www.lisanarb.com/2024/02/pdf_452.html	
 البداية والنهاية (ط دار صادر)	 ابن كثير؛ أبو الفداء إسماعيل بن كثير القرشي الدمشقي (ت 774هـ)	 د. سهيل زكار	 دار صادر للطباعة والنشر	 بيروت	 2005م	 الأولى 	 8 	 16850 	https://www.lisanarb.com/2024/02/pdf_28.html	
 البداية والنهاية (دار نوبليس)	 ابن كثير؛ أبو الفداء إسماعيل بن كثير القرشي الدمشقي (ت 774هـ)	 سعيد اللحام		 	 2009م	 الأولى 	 30 	 6984 	https://www.lisanarb.com/2024/02/pdf_10.html	
 البداية والنهاية (ط العصرية)	 ابن كثير؛ أبو الفداء إسماعيل بن كثير القرشي الدمشقي (ت 774هـ)	 عبد الحميد هنداوي		 بيروت	 2008م	 الأولى 	 11 	 5854 	https://www.lisanarb.com/2024/02/pdf_72.html	
 البداية والنهاية (دار صادر)	 ابن كثير؛ أبو الفداء إسماعيل بن كثير القرشي الدمشقي (ت 774هـ)	 د. سهيل زكار	 دار صادر للطباعة والنشر	 بيروت	 2005م	 الأولى 	 8 	 16850 	https://www.lisanarb.com/2024/02/pdf_79.html	
 الإسراء والمعراج (دار الغد)	 ابن كثير؛ أبو الفداء إسماعيل بن كثير القرشي الدمشقي (ت 774هـ)	 محمد بيومي		 المنصورة - مصر	 2008	 الأولى 	 1 	 112 	https://www.lisanarb.com/2024/02/pdf_81.html	
 أبحاث في الأصوات والصرف والنحو واللغة	 الأستاذ الدكتور إبراهيم إبراهيم بركات		 الهيئة المصرية العامة لدار الكتب والوثائق القومية	 القاهرة	 2012م	 الأولى	 1 	 64 	https://www.lisanarb.com/2024/02/pdf_67.html	https://archive.org/download/lis_m112/lisanarb.com_m1201.pdf https://archive.org/stream/lis_m112/lisanarb.com_m1201#mode/2up 
 الإبهام والمبهمات في النحو العربي	 الأستاذ الدكتور إبراهيم إبراهيم بركات		 شبكة الألوكة		 1408هـ ، 1987م	 2 	 1 	 179 	https://www.lisanarb.com/2024/02/pdf_9.html	https://archive.org/download/lis_m112/lisanarb.com_m1204.pdf https://archive.org/stream/lis_m112/lisanarb.com_m1204#mode/2up 
 الإعراب تقديرا ونيابة بالحروف	 الأستاذ الدكتور إبراهيم إبراهيم بركات		 شبكة الألوكة		 1408هـ ، 1987م	 الأولى 	 1 	 34 	https://www.lisanarb.com/2024/02/pdf_41.html	https://archive.org/download/lis_m126/lisanarb.com_m2601.pdf https://archive.org/stream/lis_m126/lisanarb.com_m2601#mode/2up 
 التعريب والتعليم الجامعي	 الأستاذ الدكتور إبراهيم إبراهيم بركات		 غير محدد	 ليبيا	 1993م	 الأولى 	 1 	 27 	https://www.lisanarb.com/2024/02/pdf_82.html	https://archive.org/download/lis_m112/lisanarb.com_m1207.pdf https://archive.org/stream/lis_m112/lisanarb.com_m1207#mode/2up 
 التعريف وأداته في اللغة العربية	 الأستاذ الدكتور إبراهيم إبراهيم بركات		 مجلة كلية الآداب - جامعة المنصورة - العدد 26 	 مصر	 2000م	 الأولى 	 1 	 55 	https://www.lisanarb.com/2024/02/pdf_8.html	https://archive.org/download/lis_m112/lisanarb.com_m1208.pdf https://archive.org/stream/lis_m112/lisanarb.com_m1208#mode/2up 
 الجمع المتناهي في اللغة العربية	 الأستاذ الدكتور إبراهيم إبراهيم بركات		 مجلة كلية الآداب - جامعة المنصورة - العدد 05 	 مصر	 1984م	 الأولى 	 1 	 54 	https://www.lisanarb.com/2024/02/pdf_96.html	https://archive.org/download/lis_m112/lisanarb.com_m1209.pdf https://archive.org/stream/lis_m112/lisanarb.com_m1209#mode/2up 
 هايدي	 قسم الترجمة والتأليف بالدار		 دار الشرق العربي للنشر والتوزيع	 بيروت	 2016م	 الأولى	 1 	 16 	https://www.lisanarb.com/2024/02/pdf_49.html	https://archive.org/download/lis_an101/lisanarb.com_an1113.pdf https://archive.org/stream/lis_an101/lisanarb.com_an1113#mode/2up 
 هانسل وغريتل	 قسم الترجمة والتأليف بالدار		 دار الشرق العربي للنشر والتوزيع	 بيروت	 2016م	 الأولى	 1 	 16 	https://www.lisanarb.com/2024/02/pdf_50.html	https://archive.org/download/lis_an101/lisanarb.com_an1112.pdf https://archive.org/stream/lis_an101/lisanarb.com_an1112#mode/2up 
 مغامرات هكل بيري	 قسم الترجمة والتأليف بالدار		 دار الشرق العربي للنشر والتوزيع	 بيروت	 2016م	 الأولى	 1 	 16 	https://www.lisanarb.com/2024/02/pdf_66.html	
 مغامرات توم سوير	 قسم الترجمة والتأليف بالدار		 دار الشرق العربي للنشر والتوزيع	 بيروت	 2016م	 الأولى	 1 	 16 	https://www.lisanarb.com/2024/02/pdf_37.html	https://archive.org/download/lis_an101/lisanarb.com_an1109.pdf https://archive.org/stream/lis_an101/lisanarb.com_an1109#mode/2up 
 ماوكلي فتى الأدغال	 قسم الترجمة والتأليف بالدار		 دار الشرق العربي للنشر والتوزيع	 بيروت	 2016م	 الأولى	 1 	 16 	https://www.lisanarb.com/2024/02/pdf_88.html	
 ليلى والذئب	 قسم الترجمة والتأليف بالدار		 دار الشرق العربي للنشر والتوزيع	 بيروت	 2016م	 الأولى	 1 	 16 	https://www.lisanarb.com/2024/02/pdf_98.html	https://archive.org/download/lis_an101/lisanarb.com_an1115.pdf https://archive.org/stream/lis_an101/lisanarb.com_an1115#mode/2up 
 مسند الإمام محمد بن إدريس الشافعي ويليه ترتيب مسند الإمام	 الإمام الشافعي، محمد بن إدريس بن العباس (ت 204هـ)	 د. رفعت فوزي عبد المطلب	 دار البشائر الإسلامية للنشر والتوزيع	 بيروت	 1426هـ ، 2005م	 الأولى 	 3 	 2775 	https://www.lisanarb.com/2024/02/pdf_89.html	https://archive.org/download/lis_q43/lisanarb.com_q4305.pdf https://archive.org/download/waq67179/67179.pdf https://archive.org/stream/lis_q43/lisanarb.com_q4305#mode/2up 
 مسند الإمام الشافعي	 الإمام الشافعي، محمد بن إدريس بن العباس (ت 204هـ)	 د. ماهر ياسين الفحل	 غراس للنشر والتوزيع	 الكويت	 1425 هـ , 2004 م	 الأولى 	 1 	 1272 	https://www.lisanarb.com/2024/02/pdf_78.html	https://archive.org/download/lis_q43/lisanarb.com_q4307.pdf https://archive.org/download/01217/01217%20%20%20%20%D8%A7%D9%82%D8%B1%D8%A7%20%D8%A7%D9%88%D9%86%D9%84%D8%A7%D9%8A%D9%86%20%20%D9%83%D8%AA%D8%A7%D8%A8%20%D9%85%D8%B3%D9%86%D8%AF%20%D8%A7%D9%84%D8%A5%D9%85%D8%A7%D9%85%20%D8%A7%D9%84%D8%B4%D8%A7%D9%81%D8%B9%D9%8A.pdf https://archive.org/stream/lis_q43/lisanarb.com_q4307#mode/2up 
 مسند الإمام الشافعي (ط العلمية)	 الإمام الشافعي، محمد بن إدريس بن العباس (ت 204هـ)		 دار الكتب العلمية للنشر والتوزيع	 بيروت	 1410هـ ، 1990م	 الأولى 	 1 	 392 	https://www.lisanarb.com/2024/02/pdf_46.html	https://archive.org/download/lis_q43/lisanarb.com_q4301.pdf https://archive.org/stream/lis_q43/lisanarb.com_q4301#mode/2up 
 مسند الإمام الشافعي (ط الرسالة)	 الإمام الشافعي، محمد بن إدريس بن العباس (ت 204هـ)	 محمد أنس مصطفى الخن	 مؤسسة الرسالة العالمية للنشر والتوزيع	 بيروت		 الأولى 	 2 	 1336 	https://www.lisanarb.com/2024/02/pdf_94.html	
 مسند الإمام الشافعي (ط المطبوعات)	 الإمام الشافعي، محمد بن إدريس بن العباس (ت 204هـ)		 شركة المطبوعات العلمية	 مصر	 1327هـ 	 الأولى 	 1 	 130 	https://www.lisanarb.com/2024/02/pdf_99.html	https://archive.org/download/lis_q43/lisanarb.com_q4306.pdf https://archive.org/stream/lis_q43/lisanarb.com_q4306#mode/2up 
 مسند الإمام ابن إدريس الشافعي ويليه ترتيب مسند الإمام	 الإمام الشافعي، محمد بن إدريس بن العباس (ت 204هـ)	 د. رفعت فوزي عبد المطلب	 دار البشائر الإسلامية للنشر والتوزيع	 بيروت	 1426هـ ، 2005م	 الأولى 	 3 	 2775 	https://www.lisanarb.com/2024/02/pdf_14.html	https://www.archive.org/download/waq67179/67179.pdf https://archive.org/download/TartibMusnadShafiNassiri/Tartib_Musnad_Shafi_Nassiri.pdf https://archive.org/stream/waq67179/67179#mode/2up 
 شفاء العي بتخريج وتحقيق مسند الإمام الشافعي بترتيب العلامة السندي	 الإمام الشافعي، محمد بن إدريس بن العباس (ت 204هـ)		 مكتبة ابن تيمية - مكتبة العلم	 القاهرة - جدة	 1416هـ ، 1996م	 الأولى 	 2 	 1159 	https://www.lisanarb.com/2024/02/pdf_53.html	https://archive.org/download/lis_q42/lisanarb.com_q4209_1.pdf https://archive.org/download/lis_q42/lisanarb.com_q4209_2.pdf https://archive.org/stream/lis_q42/lisanarb.com_q4209_1#mode/2up https://archive.org/stream/lis_q42/lisanarb.com_q4209_2#mode/2up 
 ترتيب مسند الإمام الشافعي (ط العلمية)	 الإمام الشافعي، محمد بن إدريس بن العباس (ت 204هـ)		 دار الكتب العلمية	 بيروت	 1370هـ ، 1951م	 الأولى 	 2 تم دمجهما في مجلد واحد	 652 	https://www.lisanarb.com/2024/02/pdf_38.html	https://archive.org/download/lis_q40/lisanarb.com_q4004.pdf https://archive.org/download/TartibMusnadShafiKawtheri/Tartib_Musnad_Shafi_Kawtheri.pdf https://archive.org/stream/lis_q40/lisanarb.com_q4004#mode/2up 
 السنن (دار القبلة)	 الإمام الشافعي، محمد بن إدريس بن العباس (ت 204هـ)	 د. خليل إبراهيم ملا خاطر	 دار القبلة - مؤسسة علوم القرآن	 جدة - بيروت	 1409هـ ، 1989م	 الأولى 	 2 	 798 	https://www.lisanarb.com/2024/02/pdf_33.html	https://archive.org/download/lis_q36/lisanarb.com_q3607_1.pdf https://archive.org/download/lis_q36/lisanarb.com_q3607_2.pdf https://www.archive.org/download/waq4689/01_4688.pdf https://www.archive.org/download/waq4689/02_4689.pdf https://archive.org/stream/lis_q36/lisanarb.com_q3607_1#mode/2up https://archive.org/stream/lis_q36/lisanarb.com_q3607_2#mode/2up 
 السنن المأثورة للإمام محمد بن إدريس الشافعي	 الإمام الشافعي، محمد بن إدريس بن العباس (ت 204هـ)	 د. عبد المعطي أمين قلعجي	 دار المعرفة للنشر والتوزيع	 بيروت	 1406هـ ، 1986م	 الأولى 	 1 	 520 	https://www.lisanarb.com/2024/02/pdf_24.html	https://archive.org/download/lis_q36/lisanarb.com_q3608.pdf https://www.archive.org/download/78808/78808.pdf https://archive.org/stream/lis_q36/lisanarb.com_q3608#mode/2up 
 اختلاف الحديث	 الإمام الشافعي، محمد بن إدريس بن العباس (ت 204هـ)	 محمد أحمد عبد العزيز	 دار الكتب العلمية للنشر والتوزيع	 بيروت	 2008م	 الأولى 	 1 	 248 	https://www.lisanarb.com/2024/02/pdf_92.html	
 السيرة النبويَّة (ط الحلبي)	 ابن هشام، أبو محمد عبد الملك بن هشام الحميري (ت 218هـ)	 مصطفى السقا و إبراهيم الأبياري و عبد الحفيظ شلبي	 مطبعة مصطفى البابي الحلبي وأولاده	 مصر 	 1355هـ ، 1936م	 الأولى 	 4 	 1640 	https://www.lisanarb.com/2024/02/pdf_26.html	https://archive.org/download/lis_m133/lisanarb.com_m3300.pdf https://archive.org/download/lis_m133/lisanarb.com_m3301.pdf https://archive.org/download/lis_m133/lisanarb.com_m3302.pdf https://archive.org/download/lis_m133/lisanarb.com_m3303.pdf https://archive.org/download/lis_m133/lisanarb.com_m3304.pdf https://archive.org/stream/lis_m133/lisanarb.com_m3300#mode/2up 
 السيرة النبوية (ط العلمية)	 ابن هشام، أبو محمد عبد الملك بن هشام الحميري (ت 218هـ)	 مصطفى السقا و إبراهيم الأبياري و عبد الحفيظ شلبي	 دار الكتب العلمية للنشر والتوزيع	 بيروت	 2022م	 الأولى 	 1 	 592 	https://www.lisanarb.com/2024/02/pdf_60.html	
 السيرة النبوية (دار ابن كثير)	 ابن هشام، أبو محمد عبد الملك بن هشام الحميري (ت 218هـ)	 مصطفى السقا و إبراهيم الأبياري و عبد الحفيظ شلبي	 دار ابن كثير للنشر والتوزيع	 	 2022م	 7 	 1 	 1376 	https://www.lisanarb.com/2024/02/pdf_74.html	
 السيرة النبوية (سيرة ابن هشام) (ط الحلبي)	 ابن هشام، أبو محمد عبد الملك بن هشام الحميري (ت 218هـ)	 مصطفى السقا و إبراهيم الأبياري و عبد الحفيظ شلبي	 شركة مكتبة ومطبعة مصطفى البابي الحلبي وأولاده	 مصر 	 1375هـ ، 1955م	 الثانية 	 4 فى مجلدين	 1624 	https://www.lisanarb.com/2024/02/pdf_20.html	https://archive.org/download/lis_m134/lisanarb.com_m3402.pdf https://archive.org/download/lis_m134/lisanarb.com_m3403.pdf https://archive.org/stream/lis_m134/lisanarb.com_m3402#mode/2up https://archive.org/stream/lis_m134/lisanarb.com_m3403#mode/2up 
 السيرة النبوية (ط العلمية)	 ابن هشام، أبو محمد عبد الملك بن هشام الحميري (ت 218هـ)	 مصطفى السقا و إبراهيم الأبياري و عبد الحفيظ شلبي	 دار الكتب العلمية للنشر والتوزيع	 بيروت	 1991م	 7 	 4 	 1640 	https://www.lisanarb.com/2024/02/pdf_40.html	
 السيرة النبوية (ملون)	 ابن هشام، أبو محمد عبد الملك بن هشام الحميري (ت 218هـ)	 مصطفى السقا و إبراهيم الأبياري و عبد الحفيظ شلبي	 مطبعة مصطفى البابي الحلبي وأولاده	 مصر 	 1355هـ ، 1936م	 الأولى 	 4 	 1640 	https://www.lisanarb.com/2024/02/pdf_75.html	https://archive.org/download/lis_m133/lisanarb.com_m3306.pdf https://archive.org/download/lis_m133/lisanarb.com_m3307.pdf https://archive.org/download/lis_m133/lisanarb.com_m3308.pdf https://archive.org/download/lis_m133/lisanarb.com_m3309.pdf https://archive.org/stream/lis_m133/lisanarb.com_m3306#mode/2up https://archive.org/stream/lis_m133/lisanarb.com_m3307#mode/2up https://archive.org/stream/lis_m133/lisanarb.com_m3308#mode/2up https://archive.org/stream/lis_m133/lisanarb.com_m3309#mode/2up 
