title	author	editor	pub	pubplace	date	edition	vols	pages	url	ia_url
 مواقف لاتنسى من سيرة والدتي رحمها الله	 د. سعيد بن علي بن وهف القحطاني			 الرياض	 1428هـ	 الأولى 	 1 	 36 	https://www.lisanarb.com/2023/12/pdf_717.html	https://archive.org/download/lis_m54/lisanarb.com_m5408.pdf https://archive.org/download/Ktbbinwahaf/%D9%85%D9%88%D8%A7%D9%82%D9%81_%D9%84%D8%A7%D8%AA%D9%86%D8%B3%D9%89_%D9%85%D9%86_%D8%B3%D9%8A%D8%B1%D8%A9_%D9%88%D8%A7%D9%84%D8%AF%D8%AA%D9%8A_%D8%B1%D8%AD%D9%85%D9%87%D8%A7_%D8%A7%D9%84%D9%84%D9%87.pdf https://archive.org/stream/lis_m54/lisanarb.com_m5408#mode/2up 
 الغفلة مفهومها وخطرها وعلاماتها وأسبابها وعلاجها	 د. سعيد بن علي بن وهف القحطاني			 الرياض	 1927هـ	 الأولى 	 1 	 78 	https://www.lisanarb.com/2023/12/pdf_430.html	https://archive.org/download/lis_m53/lisanarb.com_m5304.pdf https://archive.org/download/Ktbbinwahaf/%D8%A7%D9%84%D8%BA%D9%81%D9%84%D8%A9_%D9%85%D9%81%D9%87%D9%88%D9%85%D9%87%D8%A7_%D9%88%D8%AE%D8%B7%D8%B1%D9%87%D8%A7_%D9%88%D8%B9%D9%84%D8%A7%D9%85%D8%A7%D8%AA%D9%87%D8%A7_%D9%88%D8%A3%D8%B3%D8%A8%D8%A7%D8%A8%D9%87%D8%A7_%D9%88%D8%B9%D9%84%D8%A7%D8%AC%D9%87%D8%A7.pdf https://archive.org/stream/lis_m53/lisanarb.com_m5304#mode/2up 
 الهدي النبوي في تربية الأولاد في ضوء الكتاب والسنة	 د. سعيد بن علي بن وهف القحطاني			 الرياض	  1432هـ ، 2011م	 الأولى 	 1 	 342 	https://www.lisanarb.com/2023/12/pdf_396.html	https://archive.org/download/lis_m53/lisanarb.com_m5306.pdf https://archive.org/download/FP153222/153222.pdf https://archive.org/stream/lis_m53/lisanarb.com_m5306#mode/2up 
 وقفية مكتبة شيخ الإسلام عارف حكمت (مفهرس)	 د. راشد بن سعد بن راشد القحطاني			 السعودية	 1420هـ	 الأولى 	 1 	 47 	https://www.lisanarb.com/2023/12/pdf_780.html	https://archive.org/download/lis_m54/lisanarb.com_m5410.pdf https://archive.org/download/FP01_80525-09/01_80525-09.pdf https://archive.org/stream/lis_m54/lisanarb.com_m5410#mode/2up 
 خدمات المخطوطات العربية فى مكتبات مدينة الرياض	 د. راشد بن سعد بن راشد القحطاني			 الرياض	  1417هـ ، 1996م	 الأولى 	 1 	 295 	https://www.lisanarb.com/2023/12/pdf_936.html	https://archive.org/download/lis_m53/lisanarb.com_m5309.pdf https://archive.org/download/FPkmammr/kmammr.pdf https://archive.org/stream/lis_m53/lisanarb.com_m5309#mode/2up 
 مجموعة الشافية, في علمي التصريف والخط (ط العلمية)	 ابن الحاجب، جمال الدين بن عثمان بن عمر (ت 646هـ)	 محمد عبد السلام شاهين	 دار الكتب العلمية	 بيروت	 2014م ، 1435هـ 	 الأولى 	 1 	 1442 	https://www.lisanarb.com/2023/12/pdf_224.html	https://archive.org/download/lis_q131/lisanarb.com_q3106.pdf https://archive.org/download/lis_q131/lisanarb.com_q3107.pdf https://archive.org/download/lis_mq12/lis_mq1205_1.pdf https://archive.org/download/lis_mq12/lis_mq1205_2.pdf https://archive.org/stream/lis_q131/lisanarb.com_q3106#mode/2up https://archive.org/stream/lis_q131/lisanarb.com_q3107#mode/2up 
 مجموعة الشافية في علمي التصريف والخط (عالم الكتب)	 ابن الحاجب، جمال الدين بن عثمان بن عمر (ت 646هـ)			 بيروت	 1310هـ	 الأولى 	 2 	 760 	https://www.lisanarb.com/2023/12/pdf_838.html	https://archive.org/download/lis_q131/lisanarb.com_q3103.pdf https://archive.org/download/lis_q131/lisanarb.com_q3104.pdf https://archive.org/download/lis_a3m76/lis_a3m7610_1.pdf https://archive.org/download/lis_a3m76/lis_a3m7610_2.pdf https://archive.org/download/lis01732/001.pdf https://archive.org/download/lis01732/002.pdf https://archive.org/stream/lis_q131/lisanarb.com_q3103#mode/2up https://archive.org/stream/lis_q131/lisanarb.com_q3104#mode/2up 
 متن الشافية	 ابن الحاجب، جمال الدين بن عثمان بن عمر (ت 646هـ)					 الأولى 	 1 	 43 	https://www.lisanarb.com/2023/12/pdf_771.html	https://archive.org/download/lis_q131/lisanarb.com_q3102.pdf https://archive.org/download/lis_mq12/lis_mq1204.pdf https://archive.org/stream/lis_q131/lisanarb.com_q3102#mode/2up 
 مصادر الفعل الرباعي عند سيبويه وابن الحاجب (بحث)	 د. ملاذ زليخة		 مجلة مجمع اللغة العربية بدمشق، المجلد 83 ، الجزء 2 	 سوريا		 الأولى 	 1 	 18 	https://www.lisanarb.com/2023/12/pdf_870.html	https://archive.org/download/lis_q131/lisanarb.com_q3108.pdf https://archive.org/download/lis_ak99/lis_ak9905.pdf https://archive.org/stream/lis_q131/lisanarb.com_q3108#mode/2up 
 شرح ديوان سلطان العاشقين عمر بن الفارض (ملون)				 مصر 	 1279هـ , 1862م 	 الأولى 	 1 	 593 	https://www.lisanarb.com/2023/12/pdf_432.html	https://archive.org/download/lis_qd62/lis_qd6217.pdf https://archive.org/stream/lis_qd62/lis_qd6217#mode/2up 
 الجزء الأول من شرح ديوان ابن الفارض (ملون)				 القاهرة	1310هـ ، 1893م	 الأولى 	 1 	 424 	https://www.lisanarb.com/2023/12/pdf_302.html	
 ديوان سلطان العاشقين العارف بالله شرف الدين عمر بن الفارض	 ابن الفارض، أبو حفص عمر بن الحسين بن المرشد الحموي (ت 632هـ)			 Cairo	 n.d.	 الأولى 	 1 	 120 	https://www.lisanarb.com/2023/12/pdf_110.html	
 ديوان الإمام العارف باللّه, الشيخ حفص شرف الدين عمر بن الفارض	 ابن الفارض، أبو حفص عمر بن الحسين بن المرشد الحموي (ت 632هـ)	 فرنسيس شمعون		 بيروت 	 1879م	 2 	 1 	 103 	https://www.lisanarb.com/2023/12/pdf_469.html	https://archive.org/download/lis_diw88/lis_diw8802.pdf https://archive.org/stream/lis_diw88/lis_diw8802#mode/2up 
 ديوان الإمام العارف باللّه الشيخ حفص شرف الدين عمر بن الفارض قدس الله سره	 ابن الفارض، أبو حفص عمر بن الحسين بن المرشد الحموي (ت 632هـ)	 فرنسيس شمعون		 بيروت 	 1879م	 2 	 1 	 108 	https://www.lisanarb.com/2023/12/pdf_790.html	https://archive.org/stream/lis_diw88/lis_diw8802#mode/2up 
 العقد النفيس بتشطير وتخميس ديوان سلطان العاشقين العارف باللّه سيدي عمر بن الفارض الشهير	 محمد فرغلى الأنصارى (الطهطاوي)			 مصر	 1316هـ ، 1899م	 الأولى 	 1 	 234 	https://www.lisanarb.com/2023/12/pdf_755.html	
 ابن الفارض, مقدمات فى التصوف	 يوحنا قمير			 بيروت	 1955م	 3 	 1 	 69 	https://www.lisanarb.com/2023/12/pdf_290.html	https://archive.org/download/lis_qd31/lis_qd3101.pdf https://archive.org/stream/lis_qd31/lis_qd3101#mode/2up 
 ابن الفارض والحب الإلهى (ملون)	 د. محمد مصطفى حلمي			 القاهرة 	 1945م	 1 	 1 	 353 	https://www.lisanarb.com/2023/12/pdf_330.html	
 الفصول في سيرة الرسول صلى الله عليه وسلم (ط علوم القرآن)	 ابن كثير؛ أبو الفداء إسماعيل بن كثير القرشي الدمشقي (701-774 هـ)	 محمد الخطراوي - محي الدين مستو		 دمشق - بيروت - المدينة المنورة	 1401هـ ، 1981م	 3 	 1 	 417 	https://www.lisanarb.com/2023/12/pdf_663.html	https://archive.org/download/lis_q140/lisanarb.com_q4004.pdf https://archive.org/download/WAQ28401/28401.pdf https://archive.org/stream/lis_q140/lisanarb.com_q4004#mode/2up 
 النهاية في الفتن والملاحم	 ابن كثير؛ أبو الفداء إسماعيل بن كثير القرشي الدمشقي (ت 774هـ)	 عصام الدين الصبابى		 القاهرة		 الأولى 	 2 تم دمجهما في مجلد واحد	 774 	https://www.lisanarb.com/2023/12/pdf_949.html	https://archive.org/download/lis_q140/lisanarb.com_q4005.pdf https://archive.org/stream/lis_q140/lisanarb.com_q4005#mode/2up 
 الفصول في سيرة الرسول صلى الله عليه وسلم	 ابن كثير؛ أبو الفداء إسماعيل بن كثير القرشي الدمشقي (ت 774هـ)	 محمد الخطراوي - محي الدين مستو		 دمشق - بيروت - المدينة المنورة	 1405هـ ، 1985م	 4 	 1 	 415 	https://www.lisanarb.com/2023/12/pdf_953.html	https://archive.org/download/lis_q140/lisanarb.com_q4002.pdf https://archive.org/download/sira.14.100.booksjadid.blogspot.com/16.zip https://archive.org/stream/lis_q140/lisanarb.com_q4002#mode/2up 
 البداية والنهاية (ط أوقاف قطر)	 ابن كثير؛ أبو الفداء إسماعيل بن كثير القرشي الدمشقي (ت 774هـ)	 د. محيى الدين ديب مستو وآخرون، تحت إشراف		 قطر	 1436هـ ، 2015م	 الأولى 	 21 	 10254 	https://www.lisanarb.com/2023/12/pdf_672.html	https://archive.org/download/lis_q136/lisanarb.com_q3600.pdf https://archive.org/download/lis_q136/lisanarb.com_q3601p.pdf https://archive.org/download/lis_q136/lisanarb.com_q3601.pdf https://archive.org/download/lis_q136/lisanarb.com_q3602.pdf https://archive.org/download/lis_q136/lisanarb.com_q3603.pdf https://archive.org/download/lis_q136/lisanarb.com_q3604.pdf https://archive.org/download/lis_q136/lisanarb.com_q3605.pdf https://archive.org/download/lis_q136/lisanarb.com_q3606.pdf https://archive.org/download/lis_q136/lisanarb.com_q3607.pdf https://archive.org/download/lis_q136/lisanarb.com_q3608.pdf https://archive.org/download/lis_q136/lisanarb.com_q3609.pdf https://archive.org/download/lis_q136/lisanarb.com_q3610.pdf https://archive.org/download/lis_q136/lisanarb.com_q3611.pdf https://archive.org/download/lis_q136/lisanarb.com_q3612.pdf https://archive.org/download/lis_q136/lisanarb.com_q3613.pdf https://archive.org/download/lis_q136/lisanarb.com_q3614.pdf https://archive.org/download/lis_q136/lisanarb.com_q3615.pdf https://archive.org/download/lis_q136/lisanarb.com_q3616.pdf https://archive.org/download/lis_q136/lisanarb.com_q3617.pdf  https://archive.org/download/lis_q136/lisanarb.com_q3618.pdf https://archive.org/download/lis_q136/lisanarb.com_q3619.pdf https://archive.org/download/lis_q136/lisanarb.com_q3620_21.pdf https://archive.org/compress/FP160921/formats=IMAGE%20CONTAINER%20PDF&amp;file=/FP160921.zip https://archive.org/stream/lis_q136/lisanarb.com_q3601p#mode/2up 
 البداية والنهاية (مفهرس)	 ابن كثير؛ أبو الفداء إسماعيل بن كثير القرشي الدمشقي (ت 774هـ)	 مجموعة من العلماء		 دمشق - بيروت	 1431هـ ، 2010م	 2 	 20 		https://www.lisanarb.com/2023/12/pdf_383.html	https://archive.org/download/lis_q138/lisanarb.com_q3800.pdf https://archive.org/download/lis_q138/lisanarb.com_q3801p.pdf https://archive.org/download/lis_q138/lisanarb.com_q3801.pdf https://archive.org/download/lis_q138/lisanarb.com_q3802.pdf https://archive.org/download/lis_q138/lisanarb.com_q3803.pdf https://archive.org/download/lis_q138/lisanarb.com_q3804.pdf https://archive.org/download/lis_q138/lisanarb.com_q3805.pdf https://archive.org/download/lis_q138/lisanarb.com_q3806.pdf https://archive.org/download/lis_q138/lisanarb.com_q3807.pdf https://archive.org/download/lis_q138/lisanarb.com_q3808.pdf https://archive.org/download/lis_q138/lisanarb.com_q3809.pdf https://archive.org/download/lis_q138/lisanarb.com_q3810.pdf https://archive.org/download/lis_q138/lisanarb.com_q3811.pdf https://archive.org/download/lis_q138/lisanarb.com_q3812.pdf https://archive.org/download/lis_q138/lisanarb.com_q3813.pdf https://archive.org/download/lis_q138/lisanarb.com_q3814.pdf https://archive.org/download/lis_q138/lisanarb.com_q3815.pdf https://archive.org/download/lis_q138/lisanarb.com_q3816.pdf https://archive.org/download/lis_q138/lisanarb.com_q3817.pdf https://archive.org/download/lis_q138/lisanarb.com_q3818.pdf https://archive.org/download/lis_q138/lisanarb.com_q3819.pdf https://archive.org/download/lis_q138/lisanarb.com_q3820.pdf https://archive.org/stream/lis_q138/lisanarb.com_q3801p#mode/2up 
 الفصول في سيرة الرسول صلى الله عليه وسلم (ط الجزائر)	 ابن كثير؛ أبو الفداء إسماعيل بن كثير القرشي الدمشقي (701-774 هـ)			 الجزائر	 1427هـ ، 2006م	 الأولى 	 1 	 224 	https://www.lisanarb.com/2023/12/pdf_988.html	https://archive.org/download/lis_q140/lisanarb.com_q4003.pdf https://archive.org/download/abuyaala_fusul_khatir/fusul_khatir.pdf https://archive.org/stream/lis_q140/lisanarb.com_q4003#mode/2up 
 الفصول في اختصار سيرة الرسول صلى الله عليه وسلم (ط السعودية)	 ابن كثير؛ أبو الفداء إسماعيل بن كثير القرشي الدمشقي (701-774 هـ)	 عبد الحميد محمد الدرويش		 السعودية	 1431هـ ، 2010م	 الأولى 	 1 	 400 	https://www.lisanarb.com/2023/12/pdf_852.html	https://archive.org/download/lis_q140/lisanarb.com_q4001.pdf https://archive.org/download/FP144390/144390.pdf https://archive.org/stream/lis_q140/lisanarb.com_q4001#mode/2up 
 أزاهير الفصحى في دقائق اللغة	 عباس أبو السعود			 القاهرة	 1988م	 الثانية 	 1 	 395 	https://www.lisanarb.com/2023/12/pdf_212.html	https://archive.org/download/lis_ar33/lisanarb.com_ar3303.pdf https://archive.org/download/lis_arb19/lis_arb1902.pdf https://archive.org/stream/lis_ar33/lisanarb.com_ar3303#mode/2up 
 آراء في اللغة	 أحمد عبد الغفور عطار			 جدة	 1384هـ ، 1964م	 الأولى 	 1 	 226 	https://www.lisanarb.com/2023/12/pdf_439.html	https://archive.org/download/lis_ar33/lisanarb.com_ar3302.pdf https://archive.org/download/lis_arb91/lis_arb9108.pdf https://archive.org/stream/lis_ar33/lisanarb.com_ar3302#mode/2up 
 آراء فى العربية	 عامر رشيد السامرائى			 بغداد	 1965م	 الأولى 	 1 	 162 	https://www.lisanarb.com/2023/12/pdf_740.html	https://archive.org/download/lis_ar32/lisanarb.com_ar3209.pdf https://archive.org/download/lis_arb64/lis_arb6403.pdf https://archive.org/stream/lis_ar32/lisanarb.com_ar3209#mode/2up 
 أثر المعاني اللغويَّة في توجيه دلالات النصوص من خلال آيات الأحكام فى القرآن الكريم	 د. زين الدين بن موسى			 الأردن	 2016م	 الأولى 	 1 	 391 	https://www.lisanarb.com/2023/12/pdf_997.html	https://archive.org/download/lis_ar32/lisanarb.com_ar3202.pdf https://archive.org/download/lis_arb91/lis_arb9106.pdf https://archive.org/stream/lis_ar32/lisanarb.com_ar3202#mode/2up 
 أثر اللغة فى أختلاف المجتهدين	 عبد الوهاب عبد السلام طويلة			 القاهرة	 1420هـ , 2000م	 الثانية 	 1 	 480 	https://www.lisanarb.com/2023/12/pdf_393.html	https://archive.org/download/lis_ar32/lisanarb.com_ar3201.pdf https://archive.org/download/lis_arb31/lis_arb3108.pdf https://archive.org/stream/lis_ar32/lisanarb.com_ar3201#mode/2up 
 دين مصر العام	 د. محمد حسين ھيكل		 المشروع (المركز) القومي للترجمة، القاهرة		 1998م	 الأولى 	 1 	 151 	https://www.lisanarb.com/2023/12/pdf_538.html	https://archive.org/download/lis_sa39/lisanarb.com_sa3909.pdf https://archive.org/download/NCT01/NCT0026A.pdf https://archive.org/stream/lis_sa39/lisanarb.com_sa3909#mode/2up 
 دليل المرأة الذكية (الجزء الأول) إلى الاشتراكية والرأسمالية والسوفيتية والفاشية	 جورج برنارد شو		 المشروع (المركز) القومي للترجمة	 القاهرة	 2007م	 الأولى 	 1 	 468 	https://www.lisanarb.com/2023/12/pdf_849.html	https://archive.org/download/lis_qt28/lisanarb.com_qt2808.pdf https://archive.org/download/NCT02/NCT1150A.pdf https://archive.org/stream/lis_qt28/lisanarb.com_qt2808#mode/2up 
 خلاصة القرن	 كارل بوير		 المشروع (المركز) القومي للترجمة	 القاهرة	 2002م	 الأولى 	 1 	 120 	https://www.lisanarb.com/2023/12/pdf_751.html	https://archive.org/download/lis_sa46/lisanarb.com_sa4604.pdf https://archive.org/download/NCT01/NCT0410A.pdf https://archive.org/stream/lis_sa46/lisanarb.com_sa4604#mode/2up 
 حروب المياه، الصراعات القادمة في الشرق الأوسط	 جون بولوك و عادل درويش		 المشروع (المركز) القومي للترجمة، القاهرة		 1999م	 الأولى 	 1 	 260 	https://www.lisanarb.com/2023/12/pdf_683.html	https://archive.org/download/lis_sa38/lisanarb.com_sa3848.pdf https://archive.org/download/NCT01/NCT0109A.pdf  https://archive.org/stream/lis_sa38/lisanarb.com_sa3848#mode/2up 
 تأمل العالم, الصورة والأسلوب في الحياة الإجتماعية	 ميشيل مافيزولي		 المشروع (المركز) القومي للترجمة	 القاهرة	 2005م	 الأولى 	 1 	 200 	https://www.lisanarb.com/2023/12/pdf_703.html	https://archive.org/download/lis_qt17/lisanarb.com_qt171.pdf https://archive.org/download/NCT01/NCT0812A.pdf https://archive.org/stream/lis_qt17/lisanarb.com_qt171#mode/2up 
 الولاء والقيادة فى المجتمع الإسلامى الأول	 روي متحدة		 المشروع (المركز) القومي للترجمة	 القاهرة	 2003م	 الأولى 	 1 	 208 	https://www.lisanarb.com/2023/12/pdf_294.html	https://archive.org/download/lis_sa45/lisanarb.com_sa4532.pdf https://archive.org/download/NCT01/NCT0421A.pdf https://archive.org/stream/lis_sa45/lisanarb.com_sa4532#mode/2up 
 المرأة في أدب نجيب محفوظ, مظاھر تطور المرأة والمجتمع في مصر المعاصرة	 د. فوزية العشماوى		 المشروع (المركز) القومي للترجمة	 القاهرة	 2002م	 الأولى 	 1 	 216 	https://www.lisanarb.com/2023/12/pdf_391.html	https://archive.org/download/lis_sa44/lisanarb.com_sa4417.pdf https://archive.org/download/NCT01/NCT0369A.pdf https://archive.org/stream/lis_sa44/lisanarb.com_sa4417#mode/2up 
 مواقف النبي ﷺ فى الدعوة الي الله	 د. سعيد بن علي بن وهف القحطاني			 الرياض	 1425هـ	 الأولى 	 1 	 98 	https://www.lisanarb.com/2023/12/pdf_831.html	https://archive.org/download/lis_m51/lisanarb.com_m5108.pdf https://archive.org/download/Ktbbinwahaf/_%D9%85%D9%88%D8%A7%D9%82%D9%81_%D8%A7%D9%84%D9%86%D8%A8%D9%8A_%D9%81%D9%89_%D8%A7%D9%84%D8%AF%D8%B9%D9%88%D8%A9_%D8%A7%D9%84%D9%8A_%D8%A7%D9%84%D9%84%D9%87.pdf https://archive.org/stream/lis_m51/lisanarb.com_m5108#mode/2up 
 مواقف العلماء عبر العصور فى الدعوة الي الله	 د. سعيد بن علي بن وهف القحطاني			 الرياض	 1425هـ	 الأولى 	 1 	 52 	https://www.lisanarb.com/2023/12/pdf_359.html	https://archive.org/download/lis_m51/lisanarb.com_m5107.pdf https://archive.org/download/Ktbbinwahaf/%D9%85%D9%88%D8%A7%D9%82%D9%81_%D8%A7%D9%84%D8%B9%D9%84%D9%85%D8%A7%D8%A1_%D8%B9%D8%A8%D8%B1_%D8%A7%D9%84%D8%B9%D8%B5%D9%88%D8%B1_%D9%81%D9%8A_%D8%A7%D9%84%D8%AF%D8%B9%D9%88%D8%A9_%D8%A5%D9%84%D9%89_%D8%A7%D9%84%D9%84%D9%87.pdf https://archive.org/stream/lis_m51/lisanarb.com_m5107#mode/2up 
 مواقف الصحابة رضي الله عنهم في الدعوة إلى الله	 د. سعيد بن علي بن وهف القحطاني			 الرياض	 1425هـ	 الأولى 	 1 	 74 	https://www.lisanarb.com/2023/12/pdf_279.html	https://archive.org/download/lis_m51/lisanarb.com_m5106.pdf https://archive.org/download/Ktbbinwahaf/%D9%85%D9%88%D8%A7%D9%82%D9%81_%D8%A7%D9%84%D8%B5%D8%AD%D8%A7%D8%A8%D8%A9_%D8%B1%D8%B6%D9%8A_%D8%A7%D9%84%D9%84%D9%87_%D8%B9%D9%86%D9%87%D9%85_%D9%81%D9%8A_%D8%A7%D9%84%D8%AF%D8%B9%D9%88%D8%A9_%D8%A5%D9%84%D9%89_%D8%A7%D9%84%D9%84%D9%87_.pdf https://archive.org/stream/lis_m51/lisanarb.com_m5106#mode/2up 
 مواقف التابعين وأتباعهم فى الدعوة الي الله	 د. سعيد بن علي بن وهف القحطاني			 الرياض	 1425هـ	 الأولى 	 1 	 43 	https://www.lisanarb.com/2023/12/pdf_556.html	https://archive.org/download/lis_m51/lisanarb.com_m5105.pdf https://archive.org/download/Ktbbinwahaf/%D9%85%D9%88%D8%A7%D9%82%D9%81_%D8%A7%D9%84%D8%AA%D8%A7%D8%A8%D8%B9%D9%8A%D9%86_%D9%88%D8%A3%D8%AA%D8%A8%D8%A7%D8%B9%D9%87%D9%85_%D9%81%D9%8A_%D8%A7%D9%84%D8%AF%D8%B9%D9%88%D8%A9_%D8%A5%D9%84%D9%89_%D8%A7%D9%84%D9%84%D9%87_%D8%B3%D8%B9%D9%8A%D8%AF_%D8%A7%D9%84%D9%82%D8%AD%D8%B7%D8%A7%D9%86%D9%8A.pdf https://archive.org/stream/lis_m51/lisanarb.com_m5105#mode/2up 
 مقومات الداعية الناجح مفهوم ونظر وتطبيق في ضوء الكتاب والسنة	 د. سعيد بن علي بن وهف القحطاني			 الرياض	  1415هـ ، 1994م	 الأولى 	 1 	 412 	https://www.lisanarb.com/2023/12/pdf_673.html	https://archive.org/download/lis_m52/lisanarb.com_m5214.pdf https://archive.org/download/Ktbbinwahaf/%D9%85%D9%82%D9%88%D9%85%D8%A7%D8%AA%20%D8%A7%D9%84%D8%AF%D8%A7%D8%B9%D9%8A%D8%A9%20%D8%A7%D9%84%D9%86%D8%A7%D8%AC%D8%AD%20.pdf https://archive.org/stream/lis_m52/lisanarb.com_m5214#mode/2up 
 مقومات الداعية الناجح في ضوء الكتاب والسنة مفهوم ونظر وتطبيق	 د. سعيد بن علي بن وهف القحطاني			 الرياض	  1415هـ ، 1994م	 الأولى 	 1 	 387 	https://www.lisanarb.com/2023/12/pdf_597.html	https://archive.org/download/lis_m52/lisanarb.com_m5213.pdf https://archive.org/download/FP17992/17992.pdf https://archive.org/stream/lis_m52/lisanarb.com_m5213#mode/2up 
 مفهوم الحكمة في الدعوة إلى الله	 د. سعيد بن علي بن وهف القحطاني			 الرياض	 1425هـ	 الأولى 	 1 	 135 	https://www.lisanarb.com/2023/12/pdf_255.html	https://archive.org/download/lis_m51/lisanarb.com_m5104.pdf https://archive.org/download/Ktbbinwahaf/_%D9%85%D9%81%D9%87%D9%88%D9%85_%D8%A7%D9%84%D8%AD%D9%83%D9%85%D8%A9_%D9%81%D9%8A_%D8%A7%D9%84%D8%AF%D8%B9%D9%88%D8%A9_%D8%A5%D9%84%D9%89_%D8%A7%D9%84%D9%84%D9%87.pdf https://archive.org/stream/lis_m51/lisanarb.com_m5104#mode/2up 
 مجموعة مقالات ابن وهف في مناسبات متعددة	 د. سعيد بن علي بن وهف القحطاني			 الرياض	 1439هـ ، 2018م	 الأولى 	 1 	 555 	https://www.lisanarb.com/2023/12/pdf_278.html	https://archive.org/download/lis_m52/lisanarb.com_m5212.pdf https://archive.org/download/Ktbbinwahaf/%D9%85%D8%AC%D9%85%D9%88%D8%B9_%D9%85%D9%82%D8%A7%D9%84%D8%A7%D8%AA_%D8%A7%D8%A8%D9%86_%D9%88%D9%87%D9%81_%D9%81%D9%8A_%D9%85%D9%86%D8%A7%D8%B3%D8%A8%D8%A7%D8%AA_%D9%85%D8%AA%D8%B9%D8%AF%D8%AF%D8%A9.pdf https://archive.org/stream/lis_m52/lisanarb.com_m5212#mode/2up 
 التّأليف النحوي بين التعليم والتفسير	 د. وضحة عبد الكريم الميعان			 الكويت	 1428هـ ، 2007م	 الأولى 	 1 	 493 	https://www.lisanarb.com/2023/12/pdf_980.html	https://archive.org/download/lis_n43/lisanarb.com_n4301.pdf https://archive.org/download/lis_na17/lis_na1707.pdf https://archive.org/stream/lis_n43/lisanarb.com_n4301#mode/2up 
 البيان في تقويم اللسان؛ الفهم الصحيح للنحو العربي	 د. محمد محمد إبراهيم مصطفى			 الإسكندرية - مصر	 1428هـ ، 2005م	 الأولى 	 1 	 352 	https://www.lisanarb.com/2023/12/pdf_728.html	https://archive.org/download/lis_n30/lisanarb.com_n3010.pdf https://archive.org/download/lis_na044/lis_na4411.pdf https://archive.org/stream/lis_n30/lisanarb.com_n3010#mode/2up 
 البنى النحويَّة (ط بغداد)	 نعوم تشومسكي			 بغداد	 1407هـ ، 1987م	 الأولى 	 1 	 163 	https://www.lisanarb.com/2023/12/pdf_718.html	https://archive.org/download/lis_n30/lisanarb.com_n3007.pdf https://archive.org/download/lis_gr06/lis_gr0619.pdf https://archive.org/stream/lis_n30/lisanarb.com_n3007#mode/2up 
 البنى النحوية العربية	 د. عبد الرحمن الحاج صالح		 المجمع الجزائري للغة العربية	 الجزائري 	 2016م	 الأولى 	 1 	 340 	https://www.lisanarb.com/2023/12/pdf_434.html	https://archive.org/download/lis_n30/lisanarb.com_n3008.pdf https://archive.org/download/lis_na05/lis_na0517.pdf https://archive.org/stream/lis_n30/lisanarb.com_n3008#mode/2up 
 البركة في شرح القصيدة النحويَّة المشتركة	 محمد بن حمد بن الزاملى و سعيد بن خلف بن محمد الخروصى			 سلكنة عُمان	 1420هـ ، 1999م	 الأولى 	 1 	 215 	https://www.lisanarb.com/2023/12/pdf_702.html	https://archive.org/download/lis_n30/lisanarb.com_n3001.pdf https://archive.org/download/lis_ns17/lis_ns1707.pdf https://archive.org/stream/lis_n30/lisanarb.com_n3001#mode/2up 
 البركات الأحدية في شرح الصمديَّة	 الشيخ عبد الكريم محمد المدرّس		 انتشارات كردستان	 سنندج	 1435هـ ، 2014م	 الأولى 	 1 	 262 	https://www.lisanarb.com/2023/12/pdf_425.html	https://archive.org/download/lis_n29/lisanarb.com_n2910.pdf https://archive.org/download/lis_na19/lis_na1904.pdf https://archive.org/stream/lis_n29/lisanarb.com_n2910#mode/2up 
 منتهى المدارك في شرح تائية ابن الفارض	 الشيخ سعد الدين الفرغاني (ت 700هـ)	 د. عاصم إبراهيم الكيالي		 بيروت	 1428هـ ، 2007م	 الأولى 	 2 	 834 	https://www.lisanarb.com/2023/12/pdf_389.html	https://archive.org/download/lis_q115/lisanarb.com_q1508.pdf https://archive.org/download/lis_q115/lisanarb.com_q1509.pdf https://archive.org/stream/lis_q115/lisanarb.com_q1508#mode/2up https://archive.org/stream/lis_q115/lisanarb.com_q1509#mode/2up 
 كشف الوجوه الغر لمعاني نظم الدر, شرح تائية ابن الفارض	 عبد الرزاق بن أحمد القاشاني ت بعد (ت 730 هـ)	 أحمد فريد المزيدي		 بيروت	 1426هـ ، 2005م	 الأولى 	 1 	 280 	https://www.lisanarb.com/2023/12/pdf_358.html	https://archive.org/download/lis_q115/lisanarb.com_q1507.pdf https://archive.org/download/char7-taiya/char7-taiya.pdf https://archive.org/stream/lis_q115/lisanarb.com_q1507#mode/2up 
 عمر بن الفارض وحياته الصوفيَّـة من خالل قصيدته التائيَّـة الكبرى, دراسة تحليلية بلاغية	 الأب جوزيف سكاتُولِين				 2019	 الأولى 	 1 	 34 	https://www.lisanarb.com/2023/12/pdf_582.html	https://archive.org/download/lis_q115/lisanarb.com_q1505.pdf https://archive.org/stream/lis_q115/lisanarb.com_q1505#mode/2up 
 الغزل الصوفى عند ابن الفارض وجامى؛ دراسة نقدية مقارنة فى المضمون	 محمد هادى مرادى و فاطمة نصراللهى				 2011م	 الأولى 	 1 	 16 	https://www.lisanarb.com/2023/12/pdf_586.html	https://archive.org/download/lis_q114/lisanarb.com_q1404.pdf https://archive.org/stream/lis_q114/lisanarb.com_q1404#mode/2up 
